L'ULTIMA ILLUSIONE;BOWEN RHYS;GIALLO
DIETRO LA MASCHERA;BOYLE ELIZABETH;NARRATIVA ROSA
IL BAMBINO CON IL PIGIAMA A RIGHE;BOYNE JOHN;NARR. RAGAZZI
I NODI DEL DESTINO;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
IL POTERE DI UNA DONNA;BRADFORD BARBARA TYLOR;NARRATIVA ROSA 
LA VOCE DEL CUORE;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
LE MAREE DEL DESTINO;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
L'EREDITA' DI UN SOGNO;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
L'UOMO GIUSTO;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
PASSIONI E TRADIMENTI;BRADFORD BARBARA TYLOR;NARRATIVA ROSA 
RICORDA;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
SEMPRE DI PIU';BRADFORD BARBARA TYLOR;NARRATIVA ROSA
UN SEGRETO E'PER SEMPRE;BRADFORD BARBARA TYLOR;NARRATIVA ROSA
Alberi arbusti - erbe e rampicanti della Pianura Padana;Bragadini Mariarosa;Territorio cremonese/lombardo
Fiori di campo della Pianura Padana;Bragadini Mariarosa;Territorio cremonese/lombardo
ATTENTATO!;BRAIDA BEPPE;NARRATIVA
DELITTO IN BIANCO;BRAND CHRISTIANNA;GIALLO
SISI MITO E VERITA';BRANDSTATER C. V. ;NARRATIVA
IL GATTO CHE FACEVA LA SPIA;BRAUN LILIAN JACSON;IL GIALLO - C
PERLE;BRAYFIELD CELIA;NARRATIVA ROSA 
AGGUATO NELL'INVISIBILE;BREAN HERBERT;GIALLO
GLI AFFARI DEL SIG. G. CESARE;BRECHT;CLASSICI
VITA DI GALILEO;BRECHT;CLASSICI
IL GUARDIANO DEI DEMONI;BRETT PETER V.;FANTASY
Le Carte Missori;Brignoli Marziano;STORIA
ONYX;BRISKIN JACQUELINE;NARRATIVA ROSA
PALOVERDE;BRISKIN JACQUELINE;NARRATIVA
CALICO PALACE;BRISTOW GWEN;NARRATIVA
JACK FRUSCIANTE E'USCITO DAL GRUPPO;BRIZZI ENRICO;NARRATIVA
NOVEMILA GIORNI E UNA NOTTE;BROCKMOLE JESSICA;NARRATIVA ROSA
MRS. PARKINGTON;BROMFIELD LOUIS;NARRATIVA ROSA
CIME TEMPESTOSE;BRONTE EMILY;NARRATIVA
HOOK CAPITAN UNCINO;BROOKS TERRY;NARRATIVA
L' ULTIMO CAVAGLIERE;BROOKS TERRY;NARRATIVA
LA SPADA DI SHANNARA;BROOKS TERRY;NARRATIVA
TERRENO FATALE;BROWN DALE;NARRATIVA
ANGELI E DEMONI;BROWN DAN;NARRATIVA
CRYPTO;BROWN DAN;NARRATIVA
IL CODICE DA VINCI;BROWN DAN;NARRATIVA
IL SIMBOLO PERDUTO;BROWN DAN;NARRATIVA
LA VERITA'DEL GHIACCIO;BROWN DAN;NARRATIVA
DIMENSIONI VIETATE;BROWN F.;NARRATIVA
HO UCCISO MIA NONNA?;BROWN FREDRIC;GIALLO
UNO STRANO CLIENTE;BROWN FREDRIC;GIALLO
CONTROFIGURA PER UN RAPIMENTO;BROWNE HOWARD;GIALLO
IL COLLEGE DEGLI ENIGMI;BRUCE LEO;I CLASSICI DEL GIALLO - B
SANGUE FREDDO;BRUCE LEO;I CLASSICI DEL GIALLO - B
IL GRAN SOLE DI HIROSCIMA;BRUCKNER;NARR. RAGAZZI 
LA MANGIA NERA;BRUEL;NARR. BAMBINI
IL NUOVO MISTERO DEL VATICANO LA MACCHINA DEL TEMPO;BRUNE FRANCOIS;SPIRITUALITA'
ARCHITETTURA LITTORIA A MILANO;BRUNETTI-VASSALLI;Storia dell'arte
PEGGY SUE EGLI INVISIBILI LA FARFALLA DEGLI ABISSI;BRUSSOLO SERGE;NARR. RAGAZZI
LE FIABE DEL REGNO DELLE FATE;BUCCIOTTI;NARR. BAMBINI
CIELO CINESE;BUCK PEARL S.;NARRATIVA
Uomini di Dio;Buck Pearl S.;NARRATIVA
VENTO DELL'EST:VENTO DELL'OVEST;BUCK PEARL S.;NARRATIVA
LA BUONA TERRA;BUCK S. PEARL;NARRATIVA
TUTTI SOTTO IL CIELO;BUCK S. PEARL;NARRATIVA
CACCIA ALLA MANGUSTA;BUCKLEY;NARRATIVA
IL MAESTRO E MARGHERITA;BULGAKOV MICHAIL;NARRATIVA
L' ETA' DI COSTANTINO IL GRANDE;BURCKARDT JACOB;STORIA
L'ANTICA LAMA;BURGESS ANTHONY;NARRATIVA
UNA PERFETTA SCONOSCIUTA;BURKE ALAFAIR;THRILLER
IL MINIATURISTA;BURTON JESSIE;NARRATIVA
ANIMALI DAL VERO;BUSA' EMANUELA;NARR. RAGAZZI
E IO,CHE HO LE ROSE FIORITE ANCHE D'INVERNO?;BUSI ALDO;NARRATIVA
SEMINARIO SULLA GIOVENTU';BUSI ALDO;NARRATIVA
IL RESPIRO DEL DESERTO;BUTICCHI MARCO;NARRATIVA
IL VENTO DEI DEMONI;BUTICCHI MARCO;NARRATIVA
LA NAVE D'ORO;BUTICCHI MARCO;NARRATIVA
L'ANELLO DEI RE;BUTICCHI MARCO;NARRATIVA
LE PIETRE DELLA LUNA;BUTICCHI MARCO;NARRATIVA
MENORAH;BUTICCHI MARCO;NARRATIVA
TUTTI SI MUORE;BUTLER;CLASSICI
IL DESERTO DEI TARTARI ;BUZZATI DINO;NARRATIVA
UN AMORE;BUZZATI DINO;NARRATIVA
UN ANGELO TRA I CAPELLI;BYRNE LORNA;NARRATIVA ROSA
LA RAGAZZA DEI CORPI;CAIN CHELSEA;THRILLER
UN OCCHIO PERFETTAMENTE BLU;CAIN CHELSEA;THRILLER
UN SOLO ERRORE;CAIN TOM;NARRATIVA
PUBLIO CORNELIO TACITO NERON;CAIO TRANQUILLO SVETONI;CLASSICI
LE NOZZE DI CADMO E ARMONIA;CALASSO ROBERTO;NARRATIVA
VIVIDO SCORRE IL FIUME;CALDWEEL TAYLOR;NARRATIVA
LA MEMORIA DEL MONDO;CALVINO;CLASSICI
IL BARONE RAMPANTE;CALVINO ITALO;NARRATIVA
MARCOVALDO;CALVINO ITALO;NARRATIVA
DINOSAURI E ANIMALI SCOMPARSI;CAMBOURNAC LAURIE;NARR. BAMBINI
STORIA DEL MONDO MODERNO  - STORIA VOL. I;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. II;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. III;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. IV;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. IX;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. V;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. VI;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. VII;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. VIII;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. X;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. XI;CAMBRIDGE U. P.;STORIA
STORIA DEL MONDO MODERNO  - STORIA VOL. XII;CAMBRIDGE U. P.;STORIA
L'età contemporanea;Camera - Fabietti;STORIA
LILLI E LE STREGHE DI CORK;CAMERIN FABIANA;NARR. RAGAZZI
IL PAGLIAIO;CAMERON DISNEY DOROTHY;GIALLO
IL WEEKEND;CAMERON PETER;NARRATIVA
L'AMORE INFEDELE;CAMERON S. REDFERM;NARRATIVA ROSA
DONNE;CAMILLERI ANDREA;NARRATIVA
IL CANE DI TERRACOTTA;CAMILLERI ANDREA;NARRATIVA
IL LADRO DI MERENDINE;CAMILLERI ANDREA;NARRATIVA
IL MEDAGLIONE;CAMILLERI ANDREA;NARRATIVA
IL TAILLEUR GRIGIO;CAMILLERI ANDREA;NARRATIVA
LA FORMA DELL'ACQUA;CAMILLERI ANDREA;NARRATIVA
LA GITA A TINDARI;CAMILLERI ANDREA;NARRATIVA
LA MOSSA DEL CAVALLO;CAMILLERI ANDREA;NARRATIVA
LA PAZIENZA DEL RAGNO;CAMILLERI ANDREA;NARRATIVA
LA PISTA DI SABBIA;CAMILLERI ANDREA;NARRATIVA
LA PRIMA INDAGINE DI MONTALBANO;CAMILLERI ANDREA;NARRATIVA
LA SCOMPARSA DI PATO';CAMILLERI ANDREA;NARRATIVA
LE ALI DELLA SFINGE;CAMILLERI ANDREA;NARRATIVA
LE PECORE E IL PASTORE;CAMILLERI ANDREA;NARRATIVA
L'ETA' DEI DUBBI;CAMILLERI ANDREA;NARRATIVA
L'INTERMITTENZA;CAMILLERI ANDREA;NARRATIVA
PRIVO DI TITOLO;CAMILLERI ANDREA;NARRATIVA
UN COVO DI VIPERE;CAMILLERI ANDREA;NARRATIVA
UN FILO DI FUMO;CAMILLERI ANDREA;NARRATIVA
UN MESE CON MONTALBANO;CAMILLERI ANDREA;NARRATIVA
UNA LAMA DI LUCE;CAMILLERI ANDREA;NARRATIVA
I RACCONTI DI EVA;CAMOZZI EVA SARA;NARRATIVA
LA DAMA DEL DIAMANTE NERO;CAMP CANDACE;NARRATIVA ROSA
Ieri e oggi: Maria Antonietta;Campan Madame;Personaggi storici
LA LETTERA D'ORO;CAMPANELLA;NARR. BAMBINI
UNA SORPRESA PER IL RICCIO;CAMPANELLA;NARR. BAMBINI
Il mulino sulla roggia Cavallina dalla parte del costruito;Campanella C.;Territorio cremonese/lombardo
LA RAGAZZA DI TRIESTE;CAMPANILE PASQUALE;NARRATIVA
SCOPRIAMO I SEGRETI DEL COLORE;CAMPBELL;NARR. BAMBINI
IL BUCHARA INSANGUINATO;CAMPBELL GAULT WILLIAM;GIALLO
MAI SENTITA COSI' BENE;CAMPO ROSSANA;NARRATIVA ROSA
NOSTRA SIGNORA DELLA SPERANZA;CANCOGNI MANLIO;NARRATIVA
Pieve d'Olmi 990-1990;Canevari Sergio;Territorio cremonese/lombardo
MUORI,CANAGLIA!;CANIZO JOSE;NARR. RAGAZZI
LIBERTA' DIETRO LE SBARRE;CANNAVO' CANDIDO;NARRATIVA
I RACCONTI;CAPOTE TRUMAN;NARRATIVA
CON CUORE DI DONNA;CAPPONI CARLA;NARRATIVA
IL ROMANZO DEI WINDSOR;CAPRARICA ANTONIO;NARRATIVA
L' AMICO INVISIBILE;CAPRIOLO PAOLA;NARR. RAGAZZI
FALCE E CARRELLO;CAPROTTI BERNARDO;NARRATIVA
La formazione dello stato moderno;Caracciolo alberto;STORIA
I Santini: devozione e cultura del popolo;Caramatti Ferruccio;Religione
I GIORNI LUCENTI;CARANTANI UMBERTO;POESIE
IL MIO CASTELLO;CARANTANI UMBERTO;POESIE
LA ME' TERA;CARANTANI UMBERTO;POESIE
NELL'ABITUDINE DEL GIORNO;CARANTANI UMBERTO;POESIE
PAROLE DI TERRA;CARANTANI UMBERTO;POESIE
POESIE;CARANTANI UMBERTO;POESIE
VOLEVO I PANTALONI;CARDELLA LARA;NARRATIVA
FRANCESCO D'ASSISI;CARDINI FRANCO;BIOGRAFIE
GIOVANNA D'ARCO;CARDINI FRANCO;BIOGRAFIE
POESIE E PROSE SCELTE;CARDUCCI;CLASSICI
HAREM;CAREY DIANE;NARRATIVA ROSA
LA CASA SEGRETA;CARLSSON CHRISTOPHER;THRILLER
GRAZIE TONINO;CARLUCCI-DI PIETRO;NARRATIVA
LA MASCHERA DELL'ASSASSINO;CARMICHAEL;GIALLO
LE PERFEZIONI PROVVISORIE;CAROFIGLIO;NARRATIVA
LE AVVENTURE DI LUPO URAGANO;CARPI PININ;NARR. RAGAZZI
LA MAGIA DI VIRGIN RIVER;CARR ROBYN;NARRATIVA ROSA
PAPA GIOVANNI IN TERRA COME IN CIELO;CARRARA GABRIELE;RELIGIONE
LE VOLPI DEL DESERTO;CARREL PAUL;NARRATIVA
W.;CARRELL JENNIFER LEE;THRILLER
IL SANGUE CHE RESTA;CARRELL LEE JENNIFER;THRILLER
LA DONNA DEI FIORI DI CARTA;CARRISI DONATO;NARRATIVA
TRILLI E LA BACCHETTA MAGICA;CARSON LEVINE;NARR. BAMBINI
BIANCO AMERICANO;CARTER L. STEPHEN;NARRATIVA
LA CONGIURA;CARTER L. STEPHEN;NARRATIVA
L'ALTARE DELLE OSSA MALEDETTE;CARTER PHILIP;NARRATIVA
L'IMPERATORE DI OCEAN PARK;CARTER S.L.;NARRATIVA
STO'ORIE E RITRA'T;CARUBELLI ALFREDO;POESIE
LA BATTAGLIA DI EL ALAMEIN;CARVER MICHAEL;NARRATIVA
DA DOVE STO CHIAMANDO;CARVER RAYMOND;NARRATIVA
MARE;CASALIS ANNA;NARR. BAMBINI
6 APRILE '96;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
ANNA DAGLI OCCHI VERDI;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
CATERINA A MODO SUO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
COME STELLE CADENTI;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
COME VENTO SELVAGGIO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
DIECI E LODE;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
DISPERATAMENTE GIULIA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
DONNA D'ONORE;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
E INFINE UNA PIOGGIA DI DIAMANTI;CASATI MODIGNANI SVEVA;NARRATIVA ROSA 
IL BARONE                      ;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
IL CIGNO NERO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
IL CORSARO E LA ROSA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
IL DIAVOLO E LA ROSSUMATA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
IL GIOCO DELLE VERITA';CASATI MODIGNANI SVEVA;NARRATIVA ROSA 
LA MOGLIE MAGICA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
LA VIGNA DI ANGELICA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
LEONI';CASATI MODIGNANI SVEVA;NARRATIVA ROSA
LEZIONE DI TANGO     ;CASATI MODIGNANI SVEVA;NARRATIVA ROSA 
LO SPLENDORE DELLA VITA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
MISTER GREGORY;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
PALAZZO SOGLIANO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
QUALCOSA DI BUONO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
ROSSO CORALLO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
SAULINA IL VENTO DEL PASSATO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
SINGOLARE FEMMINILE;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
UN AMORE DI MARITO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
VANIGLIA E CIOCCOLATO;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
VICOLO DELLA DUCHESCA;CASATI MODIGNANI SVEVA;NARRATIVA ROSA
LA SECONDA ESTATE;CASSAR SCALIA CRISTINA;NARRATIVA ROSA
Il Paradiso degli animali;Cassola Carlo;NARRATIVA
IL TAGLIO DEL BOSCO;CASSOLA CARLO;NARRATIVA
LA RAGAZZA DI BUBE;CASSOLA CARLO;NARRATIVA
MONTE MARIO;CASSOLA CARLO;NARRATIVA
PAURA E TRISTEZZA;CASSOLA CARLO;NARRATIVA
UN UOMO SOLO;CASSOLA CARLO;NARRATIVA
NOTTI E NEBBIE;CASTELLANETA CARLO;NARRATIVA
VILLA DI DELIZIA ;CASTELLANETA CARLO;NARRATIVA ROSA 
Il Duomo di Casale Monferrato;Castelli - Roggero;Territorio cremonese/lombardo
LA LUNGA NOTTE;CASTILLO LINDA;THRILLER
SCOMPARSA;CASTILLO LINDA;THRILLER
TRACCE DAL PASSATO;CASTILLO LINDA;THRILLER
SULLE ALI DELLA LUCE;CATTANEO ROSSELLA;NARRATIVA
SFIDA ALLA CITTA';CAUNITZ WILLIAM J.;NARRATIVA
TENEBRE E LUCE;CAVATORTA-PICCIRILLO;POESIE
LA MERLA;CAVINA CATERINA;THRILLER
L'ULTIMO BATTITO DEL CUORE;CEBINI VALENTINA;NARRATIVA ROSA
STORIA DELLA LETTERATURA IT. I;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. II;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. III;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. IV;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. IX;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. V;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. VI;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. VII;CECCHI-SAPEGNO;CLASSICI
STORIA DELLA LETTERATURA IT. VIII;CECCHI-SAPEGNO;CLASSICI
RACCONTI E TEATRO;CECHOV;CLASSICI
LA STANZA DELL'ORSO E DELL'APE;CELANI-MIOTTO;NARRATIVA ROSA
La vita;Cellini Benvenuto;CLASSICI
OLIMPO S.P.A.;CERAMI-ZICHE;NARR. RAGAZZI
I triondi di Cesare di Andrea Mantegna e il palazzo di S.Sebastiano in Mantova;Cerati Carla;Territorio cremonese/lombardo
LA SIRENETTA;CERNUSCHI;NARR. BAMBINI
DON CHISCIOTTE;CERVANTES;CLASSICI
Don Chisciotte I;Cervantes Michele;CLASSICI
Don Chisciotte II;Cervantes Michele;CLASSICI
IL LEGATO ROMANO;CERVO GUIDO;NARRATIVA
IL SEGNO DI ATTILA;CERVO GUIDO;NARRATIVA
IL TEUTONE LA BATTAGLIA SUL LAGO GHIACCIATO;CERVO GUIDO;NARRATIVA
GANDHI;CHADHA YOGESH;BIOGRAFIE
PROMETTO DI SPOSARTI OGNI GIORNO;CHAGAS FREITAS PEDRO;NARRATIVA ROSA
L'OMBRA DEL FARO;CHAMBERLAIN ;NARRATIVA
L'AMORE E ALTRI MISTERI;CHAMBERLAIN DIANE;NARRATIVA ROSA
IL TESTIMONE;CHANDLER RAYMOND;I CLASSICI DEL GIALLO
IL VELENO DEL RAGNO;CHATTAM MAXIME;THRILLER
I RACCONTI DI CANTERBURY;CHAUCER;CLASSICI
I RACCONTI DI CANTERBURY;CHAUCER;CLASSICI
L' OCCHIO DI CIBELE;CHAVARRIA DANIEL;NARRATIVA
MADRE TERESA;CHAWLA NAVIN;BIOGRAFIE
LA VITA SEGRETA DI MIA ZIA;CHEEK MAVIS;NARRATIVA ROSA
I FRUTTI DEL VENTO;CHEVALIER TRACY;NARRATIVA
CIRICI' EI SUOI AMICI;CHIARA MARIA;NARR. BAMBINI
SALUTI NOTTURNI DAL PASSO DELLA CISA;CHIARA PIERO;NARRATIVA
A PROVA DI KILLER;CHILD LEE;NARRATIVA
DESTINAZIONE INFERNO;CHILD LEE;THRILLER
I DODICI SEGNI;CHILD LEE;NARRATIVA
IL NEMICO;CHILD LEE;THRILLER
LA PROVA DECISIVA;CHILD LEE;THRILLER
LA VERITA' NON BASTA;CHILD LEE;NARRATIVA
LA VITTIMA DESIGNATA;CHILD LEE;THRILLER
L'ORA DECISIVA;CHILD LEE;NARRATIVA
NIENTE DA PERDERE;CHILD LEE;THRILLER
TRAPPOLA MORTALE;CHILD LEE;NARRATIVA
UN PASSO DI TROPPO;CHILD LEE;NARRATIVA
UNA RAGIONE PER MORIRE;CHILD LEE;THRILLER
VENDETTA A FREDDO;CHILD LEE;THRILLER
VIA DI FUGA;CHILD LEE;NARRATIVA
ZONA PERICOLOSA;CHILD LEE;NARRATIVA
ABISSO;CHILD LINCOLN;THRILLER
LE PORTE DELL'INFERNO;CHILD LINCOLN;NARRATIVA
FIABE TRADIZIONALI ITALIANE;CHIUMENTI CECILIA;NARR. BAMBINI
STORIE DI FOLLETTI;CHIUMENTI CECILIA;NARR. BAMBINI
NOI,I RAGAZZI DELLO ZOO DI BERLINO;CHRISTIANE F.;NARRATIVA
ALLA DERIVA;CHRISTIE AGATHA;GIALLI VARI
APPUNTAMENTO CON LA PAURA;CHRISTIE AGATHA;GIALLO
ASSASSINIO ALLO SPECCHIO;CHRISTIE AGATHA;GIALLO
ASSASSINIO SULL'ORIENT EXPRESS-L'ASSASSINIO DI ROGER ACKROYD;CHRISTIE AGATHA;GIALLO
AVVERSARIO SEGRETO;CHRISTIE AGATHA;GIALLO
C' E' UN CADAVERE IN BIBLIOTECA;CHRISTIE AGATHA;GIALLI VARI
DELITTO IN CIELO;CHRISTIE AGATHA;GIALLO
DESTINAZIONE IGNOTA;CHRISTIE AGATHA;GIALLI VARI
DOPO LE ESEQUIE;CHRISTIE AGATHA;GIALLI VARI
E' TROPPO FACILE E' UN PROBLEMA;CHRISTIE AGATHA;GIALLO
HERCULE POIROT INDAGA;CHRISTIE AGATHA;GIALLI VARI
IL MISTERO DEL TRENO AZZURRO;CHRISTIE AGATHA;GIALLI VARI
IL MONDO DI HERCULE POIROT;CHRISTIE AGATHA;GIALLO
IL TERRORE VIENE PER POSTA;CHRISTIE AGATHA;GIALLO
ISTANTANEA DI UN DELITTO;CHRISTIE AGATHA;GIALLO
LA DOMATRICE;CHRISTIE AGATHA;GIALLI VARI
LA MORTE NEL VILLAGGIO;CHRISTIE AGATHA;GIALLO
LA PAROLA ALLA DIFESA;CHRISTIE AGATHA;I CLASSICI DEL GIALLO - B
LA SAGRA DEL DELITTO;CHRISTIE AGATHA;GIALLO
L'UOMO VESTITO DI MARRONE;CHRISTIE AGATHA;GIALLO
MACABRO QUIZ;CHRISTIE AGATHA;GIALLO
MISS MAPPLE NEI CARAIBI;CHRISTIE AGATHA;GIALLO
MISS MARPLE :GIOCHI DI PRESTIGIO;CHRISTIE AGATHA;GIALLO
MISS MARPLE ALLA RISCOSSA;CHRISTIE AGATHA;NARR. RAGAZZI
MISS MARPLE E I TREDICI PROBLEMI;CHRISTIE AGATHA;GIALLO
PASSEGGERO PER FRANCOFORTE;CHRISTIE AGATHA;GIALLO
POIROT E IL MISTERO DI STYLES COURT;CHRISTIE AGATHA;GIALLO
POIROT E LA SALMA;CHRISTIE AGATHA;GIALLO
POIROT E LA STRAGE DEGLI INNOCENTI;CHRISTIE AGATHA;GIALLI VARI
POIROT E LE PIETRE PREZIOSE;CHRISTIE AGATHA;NARR. RAGAZZI
POIROT SI ANNOIA;CHRISTIE AGATHA;GIALLO
POIROT SUL NILO;CHRISTIE AGATHA;GIALLO
POLVERE NEGLI OCCHI;CHRISTIE AGATHA;GIALLO
SE MORISSE MIO MARITO;CHRISTIE AGATHA;GIALLI VARI
SENTO I POLLICI CHE PRUDONO;CHRISTIE AGATHA;GIALLO
SIPARIO,L'ULTIMA AVVENTURA DI POIROT;CHRISTIE AGATHA;GIALLO
SPIONAGGIO E VECCHI MERLETTI;CHRISTIE AGATHA;GIALLI VARI
TRAPPOLA PER TOPI;CHRISTIE AGATHA;GIALLI VARI
TRE TOPOLINI CIECHI E ALTRE STORIE;CHRISTIE AGATHA;GIALLO
UN DELITTO AVRA' LUOGO;CHRISTIE AGATHA;I CLASSICI DEL GIALLO - A
VERSO L'ORA ZERO;CHRISTIE AGATHA;GIALLO
I GIORNI DEL MIELE E DELLO ZENZERO;CIEZADLO ANNIA;NARRATIVA ROSA
TOMMASO E L' AMICO PER CASO;CIMA;NARR. RAGAZZI
LA BIBBIA RACCONTATA DAI RAGAZZI VOL.1;CIMOSA MARIO;ENCICLOPEDIA
LA BIBBIA RACCONTATA DAI RAGAZZI VOL.2;CIMOSA MARIO;ENCICLOPEDIA
LA BIBBIA RACCONTATA DAI RAGAZZI VOL.3;CIMOSA MARIO;ENCICLOPEDIA
LA BIBBIA RACCONTATA DAI RAGAZZI VOL.4;CIMOSA MARIO;ENCICLOPEDIA
LA BIBBIA RACCONTATA DAI RAGAZZI VOL.5;CIMOSA MARIO;ENCICLOPEDIA
LA BIBBIA RACCONTATA DAI RAGAZZI VOL.6;CIMOSA MARIO;ENCICLOPEDIA
ARE YOU EXPERIENCED?;CISI ANDREA;NARRATIVA
STORIA PRIMA FELICE POI…….;CITATI PIETRO;NARRATIVA
VITA BREVE DI KATHERINE M.;CITATI PIETRO;NARRATIVA
LA MISSIONE DI VIOLA;CIUFFI ROBERTA;NARRATIVA ROSA
ATTI DI GUERRA;CLANCY TOM;NARRATIVA
BARRACUDA;CLANCY TOM;NARRATIVA
B-VIRUS;CLANCY TOM;NARRATIVA
COMMAND AUTHORITY;CLANCY TOM;NARRATIVA
CONTRO TUTTI;CLANCY TOM;NARRATIVA
DEBITO D'ONORE;CLANCY TOM;NARRATIVA
GHOST RECON;CLANCY TOM;NARRATIVA
I SIGNORI DEL FUOCO;CLANCY TOM;NARRATIVA
IL CARDINALE DEL CREMLINO;CLANCY TOM;NARRATIVA
IL GIORNO DEL FALCO;CLANCY TOM;NARRATIVA
LA MOSSA DEL DRAGO;CLANCY TOM;NARRATIVA
L'AVVERSARIO;CLANCY TOM;NARRATIVA
NET FORCE;CLANCY TOM;NARRATIVA
NET FORCE WARGAME MORTALE;CLANCY TOM;NARRATIVA
OP-CENTER;CLANCY TOM;NARRATIVA
OP-CENTER GIOCHI DI STATO;CLANCY TOM;NARRATIVA
OP-CENTER LINEA DI CONTROLLO;CLANCY TOM;NARRATIVA
OP-CENTER PARALLELO RUSSIA;CLANCY TOM;NARRATIVA
PAURA SENZA LIMITE;CLANCY TOM;NARRATIVA
PERICOLO IMMINENTE;CLANCY TOM;NARRATIVA
POLITIKA;CLANCY TOM;NARRATIVA
POLONIO 210;CLANCY TOM;NARRATIVA
POTERE ESECUTIVO;CLANCY TOM;NARRATIVA
QUOTA PERISCOPIO;CLANCY TOM;NARRATIVA
RAINBOW SIX;CLANCY TOM;NARRATIVA
SENZA RIMORSO;CLANCY TOM;NARRATIVA
SPLINTER CELL IL GIOCO DI FISHER;CLANCY TOM;NARRATIVA
SPLINTER CELL L'INFILTRATO;CLANCY TOM;NARRATIVA
VIVO O MORTO;CLANCY TOM;NARRATIVA
PASSAMI IL SALE;CLARA SERENI;NARRATIVA ROSA
SHADOWHUNTERS CITTA' DI OSSA;CLARE CASSANDRA;NARRATIVA
RISCHIO LETALE;CLARE PAMELA;NARRATIVA
LA PRESIDENTESSA;CLARIN;CLASSICI
LA PRESIDENTESSA;CLARIN;CLASSICI
VOLEVO FARE LA MODELLA;CLARK MARGARET;NARR. RAGAZZI
ODISSEA NELLO SPAZIO;CLARKE ARTHUR C.;NARRATIVA
LA NASCITA DELL'UOMO;CLARKE ROBERT;PSILOLOGIA
JONATHAN STRANGE E IL SIGNOR NORRELL;CLARKE SUSANNA;NARRATIVA
IL SEGRETO DI OSIRIDE;CLIVE CUSSLER;NARRATIVA
EXPO 58;COE JONATHAN;NARRATIVA
LA BANDA DEI BROCCHI;COE JONATHAN;NARRATIVA
ALEPH;COELHO PAULO;NARRATIVA
IL MANOSCRITTO RITROVATO AD ACCRA;COELHO PAULO;NARRATIVA
LA SPIA;COELHO PAULO;NARRATIVA
LA STREGA DI PORTOBELLO;COELHO PAULO;NARRATIVA
LO ZAHIR;COELHO PAULO;NARRATIVA
MONTE CINQUE;COELHO PAULO;NARRATIVA
UNDICI MINUTI;COELHO PAULO;NARRATIVA
VERONIKA DECIDE DI MORIRE;COELHO PAULO;NARRATIVA
